,hotel_name,hotel_type,hotel_address,hotel_area,hotel_lat,hotel_lon,hotel_price($)
586,Comfort Hotel Yokohama Kannai,Hotel,"3-33 Sumiyoshi-cho, Naka-ku, Yokohama, Kanagawa-ken, 231-0013, Japan",Yokohama,35.44659,139.63661,60
587,KEIKYU EX INN Haneda,Hotel,"5-5-14 Haneda, Ota-Ku, Tokyo, 144-0043, Japan",Haneda,35.550104,139.752142,96
588,Hotel Tokyo Trip,Hotel,"5-18-14 Nishinippori, Arakawa, Tokyo, Tokyo, 116-0013, Japan",Nishinippori,35.731802,139.768388,43
589,Associa Shin Yokohama,Hotel,"2-100-45 Shin yokohama, Kohoku-ku, Yokohama, Kanagawa-ken, 222-0033, Japan",Yokohama,35.50862,139.61805,84
590,Nishitetsu Inn Nihonbashi,Hotel,"15-18 Kofunemachi Nihonbashi, Chuo-ku, Tokyo, Tokyo-to, 103-0024, Japan",Nihonbashi,35.685201,139.779614,85
591,Cabinsnine hours Suidobashi,Cabin / Lodge,"3-10-1 Misaki, Kanda, Chiyoda, Tokyo, Tokyo, 101-0061, Japan",Kanda-Misakicho,35.701686,139.751049,41
592,NUDA by H-SEVEN - Adult Only,Hotel,"2-23-2, Miyakawacho, Naka-Ku, Yokohama, Kanagawa, 231-0065, Japan",Yokohama,35.447166,139.629369,61
593,The Okura Tokyo,Hotel,"2-10-4 Toranomon, Minato-ku, Tokyo, Tokyo, 105-0001, Japan",Toranomon,35.666929,139.744254,449
594,Dormy Inn Express Asakusa Hot Spring,Hotel,"1-3-4 Hanakawado, Taito-ku, Tokyo, Tokyo-to, 111-0033, Japan",Asakusa,35.711966,139.798826,76
595,Yokohama Tokyu REI Hotel,Hotel,"4, Minatomirai, Nishi-ku, Yokohama, Yokohama, Kanagawa, 220-0012, Japan",Yokohama,35.460407,139.625855,98
596,Toyoko Inn Tokyo Korakuen Bunkyokuyakusho Mae,Hotel,"2-2-11, Koishikawa Bunkyo-ku, Tokyo, Tokyo, 112-0002, Japan",Koishikawa,35.709841,139.751595,67
597,JR-EAST HOTEL METS TABATA,Hotel,"1 Chome-17-20, Higashitabata, Kita-ku, Tokyo, 114-0013, Japan",Kita,35.738984,139.761985,60
598,Kawasaki Nikko Hotel,Hotel,"1 Nisshin-Cho, Kawasaki-ku, Kawasaki, Kanagawa-ken, 210-0024, Japan",Kawasaki,35.5302,139.69684,62
599,Hotel New Star Ikebukuro,Hotel,"2-61-6 Ikebukuro, Toshima-ku, Tokyo, Tokyo-to, 171-0014, Japan",Ikebukuro,35.734911,139.709535,54
600,Best Western Tokyo Nishikasai,Hotel,"6-17-9 Nishikasai, Tokyo, Tokyo-to, 1340088, Japan",Nishikasai,35.663386,139.860353,52
601,Via Inn Tokyo Oimachi,Hotel,"4-3-1 Oi, Shinagawa, Tokyo, Tokyo-to, 1400014, Japan",Shinagawa,35.604416,139.734155,96
602,REFTEL Shinyokohama - Adult Only ,Hotel,"1-11-12 Shinyokohama Kohoku-ku, Yokohama, Kanagawa, 222-0033, Japan",Yokohama,35.50471,139.61283,37
603,Hotel MyStays Maihama,Hotel,"3-5-1, Tekkodori, Urayasu, Chiba-ken, 279-0025, Japan",Maihama,35.632963,139.892207,75
604,HostelKhaosan Tokyo Laboratory - Hostel,Hostel,"2-1-4 Nishi-asakusa, Taito-ku, Tokyo, Tokyo-to, 111-0035, Japan",Nishiasakusa,35.711788,139.791311,35
605,Mita Kaikan,Hotel,"2-20-12 Shiba, Minato, Tokyo, Tokyo-to, 105-0014, Japan",Shiba,35.651861,139.749838,89
606,HOTEL FUKURACIA Harumi,Hotel,"3-8-1 Harumi, Chuo, Tokyo, Tokyo-to, 104-0053, Japan",Harumi,35.654919,139.779407,83
607,KEISEI HOTEL MIRAMARE,Hotel,"15-1 Honchiba-cho, Chuo-ku, Chiba, Chiba, 2600014, Japan",Chiba,35.607572,140.118504,49
608,The Yokohama Bay Hotel Tokyu,Hotel,"2-3-7 Minatomirai, Nishi-ku, Yokohama, Kanagawa-ken, 220-8543, Japan",Yokohama,35.45664,139.63545,104
609,Dormy Inn Tokyo-Hatchobori Natural Hot Spring,Hotel,"2-20-4 Shinkawa, Tokyo, Tokyo-to, 104-0033, Japan",Shinkawa,35.67452,139.780917,119
610,Sotetsu Fresa Inn Yokohama Totsuka,Hotel,"16-8 Totsukacho Totsuka-ku, Yokohama, Kanagawa-ken, 244-0003, Japan",Yokohama,35.400041,139.532622,51
611,Hotel Trend Asakusa Tawaramachi,Hotel,"1-18-3, Kotobuki, Asakusa, Tokyo, Tokyo, 111-0042, Japan",Taito,35.707969,139.790478,52
612,Tachikawa Urban Hotel Annex,Hotel,"1-2-12 Nishiki-cho, Tachikawa, Tokyo, 192-0022, Japan",Tachikawa,35.697091,139.416768,49
613,Apa Hotel Tokyo-Ojima,Hotel,"1-8-7 Ōjima, Kōtōku, Tokyo, Tokyo-to, 136-0072, Japan",Ojima,35.689172,139.821316,38
614,Hearton Hotel Higashishinagawa,Hotel,"4-13-27 Higashishinagawa, Shinagawa-ku, Tokyo, Tokyo-to, 1400002, Japan",Higashishinagawa,35.610433,139.749945,97
615,Sun Members Tokyo Shinjuku,Hotel,"3-5-13 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023, Japan",Nishi-Shinjuku,35.686175,139.691819,73
616,Toyoko Inn Tokyo Nihombashi Zeimusho Mae,Hotel,"11-5, Tomizawa-cho, Nihombashi, Chuo-ku, Tokyo, Tokyo, 103-0006, Japan",Nihonbashi,35.689903,139.781503,69
617,HOTEL LiVEMAX CHIBA-EKIMAE,Hotel,"2-3-2 Shinchiba, Chuo-ku, Chiba, Chiba, 260-0031, Japan",Chiba,35.613485,140.110895,52
618,Flexstay Inn Sakuragicho,Hotel,"2-72-16, Hanasaki-cho, Naka-ku, Kanagawa, Yokohama, Kanagawa-ken, 231-0063, Japan",Yokohama,35.449765,139.628529,37
619,ApartmentsSai,Apartment,"1-3-2 Nishiasakusa, Taito-ku, Tokyo, Tokyo, 111-0035, Japan",Nishiasakusa,35.710254,139.789481,48
620,Ochanomizu Hotel Shoryukan,Hotel,"3-24-9 Kanda Ogawamachi, Chiyoda-ku, Tokyo, Tokyo-to, 101-0052, Japan",Kanda Ogawamachi,35.69569,139.762804,94
621,Hotel Allamanda Aoyama Tokyo,Hotel,"2-7-13 Kita-Aoyama, Minato-ku, Tokyo, 107-0061, Japan",Kitaaoyama,35.670641,139.718071,263
622,Guest houseGuest House KAN,Guest House,"2-29-6, Asakusabashi, Tokyo, Tokyo, 111-0053, Japan",Asakusabashi,35.699516,139.78714,68
623,BELKEN HOTEL KANDA,Hotel,"1-4-7, Kanda Sudacho, Chiyoda-ku, Tokyo, Tokyo, 101-0041, Japan",Kanda Sudacho,35.69483,139.76789,56
624,Richmond Hotel Premier Musashikosugi,Hotel,"Higashi 3-1175-1, Shinmaruko, Nakahara, Kawasaki, Kanagawa, 211-0004, Japan",Nakahara Ward,35.574816,139.66229,74
625,APA HOTEL < Ningyocho Ekihigashi >,Hotel,"2-11, Nihonbashi Tomizawa-cho, Tokyo, Tokyo, 103-0006, Japan",Nihonbashihoridomecho,35.68876,139.781643,38
626,Guest houseRyokan Katsutaro,Guest House,"4-16-8 Ikenohata, Taito-ku, Tokyo, Tokyo-to, 110-0008, Japan",Taito,35.71782,139.769316,55
627,ApartmentsShinokubo-funhouse,Apartment,"2-29-17 Okubo, Shinjuku, Tokyo, Tokyo, 169-0072, Japan",Okubo,35.70435,139.703382,30
628,ApartmentsResidential Hotel IKIDANE Chibachuo,Apartment,"2-2-10 Shinjuku, Chiba, Chiba, 260-0021, Japan",Chiba,35.607684,140.116342,74
629,Hotel Resol Ueno,Hotel,"7-chome-2-9 Ueno, Tokyo, Tokyo, 110-0005, Japan","Ueno, Tokyo (prefecture), Japan",35.713176,139.777989,85
630,ApartmentsKinshicho Apartment,Apartment,"3-7-2 Kameido Koto District, Tokyo, Tokyo, 136-0071, Japan",Kameido,35.702138,139.820006,30
631,Hotel Route-Inn Tokyo Ikebukuro,Hotel,"3-5-5 Higashi Ikebukuro, Toshima, Tokyo, Tokyo, 170-0013, Japan",Toshima,35.731195,139.716939,72
632,Web Hotel Tokyo Asakusabashi,Hotel,"1-30-3 Yanagibashi Taito, Tokyo, Tokyo-to, 111-0052, Japan",Yanagibashi,35.697772,139.788135,49
633,Toyoko Inn Tokyo Monzen-nakacho Eitaibashi,Hotel,"1-15-3, Eitai Koto-ku, Tokyo, Tokyo, 135-0034, Japan",Koto,35.675248,139.791079,66
634,ApartmentsG-stays Shinjuku,Apartment,"Kabukicho 2-3-7, Tokyo, Tokyo, 160-0021, Japan",Shinjuku,35.69705,139.70677,59
635,ApartmentGH One More Heart TSUKIJI 1,Apartment,"Tokyo, Tokyo, Japan",Akashicho,35.668913,139.778627,47
636,The Westin Tokyo,Hotel,"1-4-1 Mita, Meguro-ku, Tokyo, Tokyo-to, 153-8580, Japan",Ebisu,35.64179,139.71494,262
637,Hotel Sunroute Ginza,Hotel,"1-15-11 Ginza, Chuo, Tokyo, Tokyo, 104-0061, Japan",Chuo,35.673545,139.769824,69
638,Daiwa Roynet Hotel Tokyo Akabane,Hotel,"1-9-13 Akabane Minami, Kita-ku, Tokyo, Tokyo-to, 115-0044, Japan",Kita,35.777634,139.722841,62
639,HomeCOTO Tokyo Shibuya 6,Vacation home Condo,"Tokyo, Tokyo, Japan",Ikejiri,35.648667,139.683891,85
640,Toyoko Inn Akabane-eki Higashi-guchi,Hotel,"1-11-11 Akabane, Kita-ku, Tokyo, Tokyo, 115-0045, Japan",Akabane,35.779867,139.72241,64
641,nine hours Hanzomon,Hotel,"3-5-20, Koujimachi, Chiyoda-ku, Tokyo, Tokyo, 102-0083, Japan",Hirakawacho,35.683066,139.738935,41
642,Hotel Monselaton,Hotel,"2-5-1, Shinjuku, Chiba, Chiba, 260-0021, Japan",Chiba,35.607367,140.11716,52
643,APA Hotel Ayase Ekimae,Hotel,"3-7-18 Ayase, Tokyo, Tokyo, 120-0005, Japan",Adachi,35.763223,139.826276,38
644,Kadoya Hotel,Hotel,"1-23-1 Nishi-Shinjuku, Tokyo, Tokyo-to, 160-0023, Japan",Nishi-Shinjuku,35.689801,139.696387,123
645,HostelYokohama Hostel Village Hayashi Kaikan,Hostel,"3-11-2 Matsukage cho, Naka-ku, Yokohama, Kanagawa, 2310025, Japan",Yokohama,35.438249,139.639225,35
646,Hotel Guest1 Ueno Ekimae,Hotel,"Higashiueno 2-18-18, Taito-ku, Tokyo, 110-0015, Japan",Higashiueno,35.710467,139.777347,75
647,Toyoko Inn Tokyo Nihombashi Hamacho Meijiza Mae,Hotel,"1-1-4, Nihombashi hama-cho Chuo-ku, Tokyo, Tokyo, 103-0007, Japan",Nihonbashi,35.689203,139.785479,69
648,Toyoko Inn Tokyo Shinagawa Konan-guchi Tennozu Isle,Hotel,"2-2-35 Higashi Shinagawa, Tokyo, Tokyo, 140-0002, Japan",Higashishinagawa,35.621895,139.748672,73
649,Comfort Hotel Tokyo Kiyosumi Shirakawa,Hotel,"1-6-12 Shirakawa, Tokyo, Tokyo-to, 135-0021, Japan",Kiyosumi-Shirakawa,35.68214,139.79973,63
650,Oriental Hotel Tokyo Bay,Hotel,"1-8-2 Mihama Urayasu Shi, Urayasu, Chiba-ken, 279-0011, Japan",Urayasu,35.650459,139.91297,70
651,Hotel Route-Inn Tokyo Asagaya,Hotel,"5-35-14, Narita-higashi, Suginami-ku, Tokyo, Tokyo-to, 166-0015, Japan",Suginami,35.700232,139.633564,75
652,Daiichi Inn Ikebukuro,Hotel,"1-42-8 Higashi-ikebukuro, Toshima, Tokyo, Tokyo-to, 170-0013, Japan",Toshima,35.731987,139.712681,70
653,OYO Tsukiji Business Hotel BAN,Hotel,"3-17-10 Tsukiji, Chuo-ku, Tokyo, Tokyo-to, 104-0045, Japan",Tsukiji,35.665824,139.771462,47
654,Daiwa Roynet Hotel Yokohama Kannai,Hotel,"2-7-4 Hagoromo-cho Naka-ku, Yokohama, Kanagawa-ken, 231-0047, Japan",Yokohama,35.443559,139.63312,53
655,Hotel JAL City Tokyo Toyosu,Hotel,"6-Chome 4-1B Toyosu, Koto-Ku, Tokyo, Tokyo, 135-0061, Japan",Toyosu,35.647185,139.786793,89
656,Hotel HAND'S TOKYO - Adult Only,Hotel,"2-1-2 Kotoubashi, Tokyo, Tokyo, 130-0022, Japan",Sumida,35.6931,139.812,67
657,Hotel Vintage,Hotel,"2-10-7 Irifune, Tokyo, Tokyo, 104-0042, Japan",Irifune,35.671142,139.777587,170
658,Hilton Tokyo Odaiba,Hotel,"1-9-1 Daiba, Minato-ku, Tokyo, 135-8625, Japan",Daiba,35.62692,139.770814,213
659,Sanco Inn Grande Tokyo Hamamatsucho,Hotel,"Hamamatsucho 2-7-18, Minato-ku, Tokyo, 105-0013, Japan",Hamamatsucho,35.654265,139.754464,78
660,Keio Plaza Hotel Hachioji,Hotel,"14-1 Asahi-cho, Hachioji, Tokyo-to, 192-0083, Japan",Hachioji,35.65671,139.34023,91
661,HostelPlanetyze Hostel,Hostel,"2-24-9 Higashi-Nihonbashi, Chuo-ku, Tokyo, Tokyo, 1030004, Japan",Nihonbashi,35.693867,139.782502,20
662,Henn na Hotel Tokyo Haneda,Hotel,"2-11-18 Higashikojiya, Ota-ku, Tokyo, Tokyo, 144-0033, Japan",Ota,35.554489,139.740961,51
663,RyokanRyokan Asakusa Shigetsu,Ryokan,"1-31-11 Asakusa, Taito-ku, Tokyo, Tokyo-to, 111-0032, Japan",Asakusa,35.712465,139.796018,112
664,SUPER HOTEL PREMIER MUSASHI KOSUGI EKIMAE,Hotel,"3-1184-1, Shinmarukohigashi, Nakahara-ku, Kawasaki, Kanagawa, 211-0004, Japan",Nakahara Ward,35.575175,139.662416,61
665,nine hours Shinjuku-North,,"1-4-15 Hyakunincho, Shinjuku-ku, Tokyo, Tokyo-to, 169-0073, Japan",Hyakunincho,35.701322,139.70177,33
666,Ochanomizu Hotel Juraku,Hotel,"2-9 Kanda Awaji-cho, Chiyoda, Tokyo, Tokyo-to, 101-0063, Japan",Kanda Awajicho,35.698414,139.767786,102
667,"The Prince Gallery Tokyo Kioicho, A Luxury Collection Hotel",Hotel,"1-2 Kioi-cho Chiyoda-ku, Tokyo, 102-8585, Japan",Kioi,35.679579,139.736594,391
668,SuperHotel Tokyo Kinshicho-ekimae,Hotel,"1-4-12, Kinshi, Tokyo, Tokyo, 130-0013, Japan",Kinshi,35.6978,139.812,38
669,Toyoko Inn Tokyo Nihombashi Ningyocho,Hotel,"1-10-2, Nihombashi Kakigara-cho chuo-ku, Tokyo, Tokyo, 103-0014, Japan",Nihonbashi,35.683288,139.781021,70
670,ApartmentsIKIDANE Residential Hotel Komagome,Apartment,"4-4-7 Tabata, Kita-ku, Tokyo, Tokyo, 114-0014, Japan",Kita,35.736521,139.752101,52
671,Palace Hotel Tokyo,Hotel,"1-1-1 Marunouchi, Chiyoda, Tokyo, Tokyo-to, 100-0005, Japan",Chiyoda,35.68501,139.7609,493
672,Grand Park Hotel Panex Tokyo,Hotel,"5-9-19 Kamata, Ota-ku, Tokyo, Tokyo-to, 144-0052, Japan",Kamata,35.563631,139.717737,45
673,Daiwa Roynet Hotel Tokyo Osaki,Hotel,"2-1-3 Osaki Shinagawa-ku, Tokyo, Tokyo-to, 141-0032, Japan",Osaki,35.618226,139.726422,75
674,Hotel Chinzanso Tokyo,Hotel,"2-10-8 Sekiguchi, Bunkyo ku, Tokyo, Tokyo, 112-8667, Japan",Sekiguchi,35.712776,139.726664,306
675,Mitsui Garden Hotel Prana Tokyo Bay,Hotel,"6-2-1 Akemi, Urayasu, Chiba, 279-0014, Japan",Urayasu,35.636944,139.924904,82
676,Vessel Inn Chiba Ekimae,Hotel,"1-12-3, Fujimi, Chuo-Ku, Chiba, Chiba, 260-0015, Japan",Chiba,35.612292,140.11799,56
677,HOTEL LiVEMAX AKABANE-EKIMAE,Hotel,"1-3-10 Akabane, Kita-ku, Tokyo, Tokyo, 115-0045, Japan",Akabane,35.77807,139.72198,53
678,Via Inn Iidabashi Korakuen,Hotel,"4-11 Shinogawamachi, Shinjuku, Tokyo, Tokyo, 162-0814, Japan",Shinjuku,35.705762,139.743108,71
679,Arietta Hotel and Trattoria,Hotel,"2-5-2 Higashi-Gotanda Shinagawa-ku, Tokyo, Tokyo-to, 141-0022, Japan",Higashigotanda,35.625471,139.728005,101
680,HOTEL UNIZO Tokyo Shimbashi,Hotel,"3-5-2 Shimbashi, Minato, Tokyo, Tokyo-to, 105-0004, Japan",Shinbashi,35.666424,139.754999,61
681,Hotel Graphy Nezu,Hotel,"4-5-10 Ikenohata, Taito, Tokyo, Tokyo-to, 110-0008, Japan",Taito,35.717312,139.768631,48
682,Toyoko Inn Tokyo Shinagawa Hatanodai-eki Minami-guchi,Hotel,"5-6-5, Hatanodai, Shinagawa-ku, Tokyo, Tokyo, 142-0064, Japan",Tokyo,35.60439,139.70282,71
683,"The Ritz-Carlton, Tokyo",Hotel,"Tokyo Midtown 9-7-1 Akasaka Minato-ku, Tokyo, Tokyo-to, 107-6245, Japan",Akasaka,35.666778,139.731256,515
684,New Otani Inn Tokyo,Hotel,"1-6-2 Osaki, Shinagawa-ku, Tokyo, Tokyo-to, 141-0032, Japan",Osaki,35.620745,139.729697,119
685,Business Hotel Sun Palace,Hotel,"2-32-3 Minamisenju, Tokyo, Tokyo, 1160003, Japan",Minamisenju,35.7308,139.798,62
686,Nice Inn Hotel Ichikawa Tokyo Bay,Hotel,"3-10-31 Shiohama, Ichikawa, Chiba, 272-0127, Japan",Ichikawa,35.667174,139.923161,55
687,Dormy Inn Korakuen Hot Springs,Hotel,"4-23-14, Hongo, Bunkyo, Tokyo, Tokyo, 113-0033, Japan",Hongo,35.710062,139.753231,87
688,HOTEL EDOYADO - Adult Only,Hotel,"2-15-5 Nishiasakusa, Taito-ku, Tokyo, Tokyo, 111-0035, Japan",Nishiasakusa,35.713141,139.790939,61
689,HOTEL OWL Tokyo - Hostel,,"6-59-3 Arakawa-ku Higashi Nippori, Tokyo, 116-0014, Japan",Nishinippori,35.729332,139.773298,25
690,Hotel Seven Seas GINZA,Hotel,"2-2-2, Shintomi, Chuo-ku, Tokyo, Tokyo, 104-0041, Japan",Chuo,35.672232,139.773018,75
691,Hotel Royal Oak Gotanda,Hotel,"1-9-3 Nishigotanda, Shinagawa, Tokyo, Tokyo, 141-0031, Japan",Osaki,35.624731,139.724201,64
692,Ochanomizu Inn,Hotel,"1-3-7 Yushima, Bunkyo, Tokyo, Tokyo-to, 113-0034, Japan",Yushima,35.701504,139.766274,65
693,ApartmentsGoen Inn Tokyo,Apartment,"4-25-5 Hongo Bunkyo-ku, Tokyo, Tokyo, 113-0033, Japan",Hongo,35.710942,139.753196,60
694,Hostelalmond hostel & cafe Shibuya,Hostel,"1-7 Motoyoyogicho, Shibuya, Tokyo, Tokyo, 151-0062, Japan",Motoyoyogicho,35.669885,139.687464,27
695,Ryokancyashitsu ryokan asakusa,Ryokan,"3-32-12 Asakusa, Tokyo, Tokyo, 111-0032, Japan",Asakusa,35.71188,139.796735,153
696,The Tourist Hotel Kasai,Hotel,"6-9-5, Higashikasai, Tokyo, Tokyo, 134-0084, Japan",Higashikasai,35.66134,139.87321,51
697,Toyoko Inn Tokyo Asakusa Kuramae Kaminarimon,Hotel,"1-3-13, Komagata Taito-ku, Tokyo, Tokyo, 111-0043, Japan",Komagata,35.706049,139.794129,70
698,Condo HotelHotel Shu,Apart-hotel,"16-18 Tomihisacho, Shinjuku, Tokyo, Tokyo, 162-0067, Japan",Shinjuku,35.691652,139.713444,57
699,Hotel Sunny,Hotel,"2-19-4 Nishi-Nippori, Arakawa, Tokyo, Tokyo-to, 116-0013, Japan",Nishinippori,35.728475,139.771403,85
700,EXCEL CITY HOTEL,Hotel,"2-27-12 Kameido, Koto-ku, Tokyo, Tokyo-to, 136-0071, Japan",Kameido,35.699301,139.824935,81
701,Hotel Trend Asakusa I,Hotel,"1-12-9 Asakusa, Taito, Tokyo, 111-0032, Japan",Asakusa,35.712064,139.793106,48
702,Hotel MyStays Yokohama,Hotel,"4-81 Sueyoshi-cho, Naka-ku, Yokohama, Kanagawa-ken, 231-0055, Japan",Yokohama,35.438789,139.623098,34
703,HostelWAGOKORO - Hostel,Hostel,"6-34-9 Higashinippori, Arakawa-ku, Tokyo, Tokyo, 1160014, Japan",Higashinippori,35.731821,139.77563,56
704,HostelWe Home Hostel & Kitchen,Hostel,"2-chome-10-2 Onitaka, Ichikawa, Chiba, 272-0015, Japan",Ichikawa,35.714312,139.940104,26
705,Meguro Holic Hotel,Hotel,"1-3-14 Meguro, Tokyo, Tokyo, 153-006, Japan",Meguro,35.634746,139.713993,95
706,Toyoko Inn Tokyo Shinagawa Aomono-yokocho-eki,Hotel,"3-1-20 Minami-Shinagawa, Shinagawa-ku, Tokyo, Tokyo, 140-0004, Japan",Shinagawa,35.60953,139.74276,72
707,RyokanHOSHINOYA Tokyo,Ryokan,"1-9-1 Otemachi, Chiyoda-ku, Tokyo, 100-0004, Japan",Otemachi,35.687991,139.764836,606
708,Hotel Tourist Inn Ueno Okachimachi,Hotel,"2-20-4, Misuji, Tokyo, Tokyo, 111-0055, Japan",Ueno,35.706509,139.785258,84
709,Otsuka City Hotel,Hotel,"Minamiotsuka 2-44-5, Toshima-ku, Tokyo, 170-0005, Japan",Minamiotsuka,35.730286,139.729807,47
710,APA Hotel Kamataeki-Higashi,Hotel,"Otaku Kamata 5-31-5, Tokyo, Kanagawa, 144-0052, Japan",Kamata,35.561039,139.719224,43
711,Marroad Inn Akasaka,Hotel,"6-15-17 Akasaka, Tokyo, Tokyo-to, 107-0052, Japan",Akasaka,35.669295,139.732557,77
712,ApartmentsMinn Kamata,Apartment,"5-18-18 Nishikamata, Tokyo, Tokyo, 144-0051, Japan",Kamata,35.565589,139.71349,39
713,KEIKYU EX INN YOKOHAMA-STATION EAST,Hotel,"5-7 Kinko-cho, Kanagawa-ku, Yokohama, Kanagawa, 221-0056, Japan",Yokohama,35.467792,139.624464,55
714,Hotel Amethyst,Hotel,"2-60-1 Ikebukuro, Tokyo, Tokyo, 171-0014, Japan",Ikebukuro,35.734572,139.709166,52
715,Tokyu Stay Yoga,Hotel,"Yoga 4-4-1, Setagaya-ku, Tokyo, Tokyo-to, 158-0097, Japan",Setagaya,35.626356,139.633786,79
716,Kichijoji Tokyu REI Hotel,Hotel,"1-6-3, Kichijojiminamicho, Musashino, Tokyo-to, 180-0003, Japan",Musashino,35.70189,139.58032,121
717,City Pension Zem,Hotel,"2-16-9, Nihonbashikakigaracho, Chuo-ku, Tokyo, Tokyo, 103-0014, Japan",Nihonbashiningyocho,35.683854,139.787511,73
718,ApartmentsFlexstay Inn Sugamo,Apartment,"3-6-16, Sugamo, Toshima-ku, Tokyo, Tokyo-to, 170-0002, Japan",Sugamo,35.733945,139.73483,63
719,"Shangri-La Hotel, Tokyo",Hotel,"Marunouchi Trust Tower Main, 1-8-3 Marunouchi, Chiyoda-ku, Tokyo, Tokyo-to, 100-8283, Japan",Nihonbashi,35.681754,139.769595,404
720,Nakano Sunplaza Hotel,Hotel,"4-1-1 Nakano, Nakano-ku, Tokyo, Tokyo-to, 164-8512, Japan",Nakano,35.707248,139.665161,87
721,Sakura Cross Hotel Akihabara,Hotel,"KandaSudacho 2-9-1, Chiyoda-ku, Tokyo, Tokyo, 101-0041, Japan",Kanda Sudacho,35.695834,139.77371,89
722,Super Hotel Tokyo Nihonbashi Mitsukoshimae,Hotel,"14-13, Nihonbashi kobunacho, Tokyo, Tokyo, 103-0024, Japan",Nihonbashihoridomecho,35.687598,139.778811,57
723,Stay SAKURA Tokyo Asakusa Edo no Mai,Hotel,"1-6-3 Senzoku, Taito-Ku, Tokyo, Tokyo, 1110031, Japan",Asakusa,35.717745,139.791225,53
724,Nishikawaguchi Station Hotel Stay Lounge,Hotel,"3-13-14 Namiki, Kawaguchi, Saitama, 3320034, Japan",Kawaguchi,35.8169,139.705,49
725,Hotel Emion Tokyo Bay,Hotel,"1-1-1 Hinode, Urayasu, Chiba-ken, 279-0013, Japan",Urayasu,35.646781,139.920382,85
726,Mitsui Garden Hotel Chiba,Hotel,"1-11-1 Chuo, Chuo-ku, Chiba, Chiba-ken, 260-8620, Japan",Chiba,35.610295,140.121298,54
727,Yokohama Bay Sheraton Hotel & Towers,Hotel,"1-3-23 Kitasaiwai, Nishi-ku, Yokohama, Kanagawa-ken, 220-0004, Japan",Yokohama,35.46671,139.62067,159
728,Smile Hotel Tokyo Ayase Ekimae,Hotel,"4-8-5 Kosuge Katsushika-ku, Tokyo, Tokyo-to, 124-0001, Japan",Katsushika,35.761392,139.82446,39
729,Smile Hotel Tokyo Ayase Ekimae,Hotel,"4-8-5 Kosuge Katsushika-ku, Tokyo, Tokyo-to, 124-0001, Japan",Katsushika,35.761392,139.82446,39
730,Court Hotel Shinyokohama,Hotel,"2-13-1 Shinyokohama, Kohoku-ku, Yokohama, Kanagawa-ken, 222-0033, Japan",Yokohama,35.508827,139.613595,53
731,Henn na Hotel Maihama Tokyo-Bay,Hotel,"5-3-20 Fujimi, Urayasu, Chiba-ken	, 279-0043, Japan",Maihama,35.646057,139.886785,77
732,Yokohama Mandarin Hotel,Hotel,"4-170, Noge, Naka-ku, Yokohama, Kanagawa-ken, 231-0064, Japan",Yokohama,35.447694,139.627234,40
733,Chisun Inn Kamata,Hotel,"4-23-13 Kamata, Ota-ku, Tokyo, Tokyo-to, 144-0052, Japan",Kamata,35.560412,139.721422,37
734,ApartmentsGrand Cave Yokohama,Apartment,"3-108-1 Ishikawacho, Naka, Yokohama, Kanagawa, 231-0868, Japan",Yokohama,35.437328,139.641745,34
735,Hotel Yae no Midori Tokyo,Hotel,"2-13-1 Hacchobori, Chuo, Tokyo, Tokyo, 104-0032, Japan",Hatchobori,35.677175,139.776012,115
736,Hotel Metropolitan Saitama-Shintoshin,Hotel,"11-1 Shintoshin, Chuo-ku, Saitama, Saitama, 330-0081, Japan",Saitama,35.894117,139.632212,98
737,Haneda Excel Hotel Tokyu,Hotel,"3-4-2 Haneda Airport Ota, Tokyo, Tokyo-to, 144-0041, Japan",Hanedakuko,35.553115,139.786617,155
738,Guesthouse La Cava,Hotel,"4-14-17 Mtsukage-cho, Naka-ku, Yokohama, Kanagawa-ken, 231-0025, Japan",Yokohama,35.438105,139.638692,89
739,Hotel Coco Grand Kitasenju,Hotel,"3-40-2 Kitasenju, Adachi-ku, Tokyo, Tokyo-to, 120-0034, Japan",Adachi,35.751192,139.803125,100
740,Theatel Haneda,Hotel,"5-23-7, Haneda, Ota, Tokyo, Tokyo, 144-0043, Japan",Haneda,35.547915,139.748394,41
741,Hotel Princess Garden,Hotel,"2-23-7 Kamiosaki, Shinagawa-ku, Tokyo, Tokyo-to, 141-0021, Japan",Tokyo,35.636811,139.714116,90
742,ApartmentPrimera ,Apartment,"Tokyo, Tokyo, Japan",Shinjuku,35.714991,139.688749,90
743,Ikebukuro Good Hotel,Hotel,"2-56-7,Ikebukuro, Tokyo, Tokyo, 170-0014, Japan",Ikebukuro,35.7347,139.7081,34
744,Tokyo BUC Nakagin ,Hotel,"2-8-12 Kachidoki, Tokyo, Tokyo, 104-0054, Japan",Kachidoki,35.658855,139.778702,75
745,Hotel Route-Inn Chiba Hamano - Tokyowangan do -,Hotel,"1025-110 Hamanocho, Chiba, Chiba, 260-0824, Japan",Chiba,35.553433,140.125258,71
746,Tourist Hotel,Hotel,"3-18-11, Higashiueno, Taito-ku, Tokyo, Tokyo, 110-0015, Japan",Higashiueno,35.711025,139.777735,60
